date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
012513	09:52:49	10033	Language	Language	0	French	1433951	0	0	09:52:49	1434071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	Session	Session	0	6mo	1047	0	0	09:52:49	1435177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	HandFr	HandFr	0	RightFr	1501	0	0	09:52:49	1436737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	AudioCheckFr	WordsFr	0	0	0	0	0	09:52:49	1785183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	CubeFr	CubeFr	1	1Cube	88905	0	0	09:52:49	1876918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	2100	1	0	09:52:49	1911584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	824	0	0	09:52:49	1912437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	1700	1	0	09:52:49	1914156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	636	0	0	09:52:49	1914810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	1500	1	0	09:52:49	1916342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	578	0	0	09:52:49	1916942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	1900	1	0	09:52:49	1918861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	572	0	0	09:52:49	1919461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	2400	1	0	09:52:49	1921873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	711	0	0	09:52:49	1922606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	1600	1	0	09:52:49	1924219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	669	0	0	09:52:49	1924912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	1800	1	0	09:52:49	1926725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	514	0	0	09:52:49	1927258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	2300	1	0	09:52:49	1929577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	577	0	0	09:52:49	1930177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	2200	1	0	09:52:49	1932402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	598	0	0	09:52:49	1933029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	2500	1	0	09:52:49	1935548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	pm.simpleFr	2	57	492	0	0	09:52:49	1936067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
012513	09:52:49	10033	pm.simpleFrRight	blank.simpleFr	2	0	2000	1	0	09:52:49	1938093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
