date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
020713	13:50:28	1	Language	Language	0	French	2233	0	0	13:50:28	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	Session	Session	0	3mo	1184	0	0	13:50:28	3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	HandFr	HandFr	0	RightFr	807	0	0	13:50:28	4594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	AudioCheckFr	WordsFr	0	0	0	0	0	13:50:28	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	CubeFr	CubeFr	1	1Cube	2296	0	0	13:50:28	16856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	blank.simpleFr	2	0	2000	1	0	13:50:28	21771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	pm.simpleFr	2	57	1800	0	0	13:50:28	23637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	blank.simpleFr	2	0	2200	1	0	13:50:28	25886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	pm.simpleFr	2	57	249	0	0	13:50:28	26203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	blank.simpleFr	2	0	1700	1	0	13:50:28	27952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	pm.simpleFr	2	57	310	0	0	13:50:28	28319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	blank.simpleFr	2	0	2400	1	0	13:50:28	30768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	pm.simpleFr	2	57	210	0	0	13:50:28	31034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	13:50:28	1	pm.simpleFrRight	blank.simpleFr	2	0	1800	1	0	13:50:28	32884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
