date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
020713	11:06:47	1	Language	Language	0	English	426428	0	0	11:06:47	426718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	Session	Session	0	6mo	6144	0	0	11:06:47	432983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	HandEng	HandEng	0	Right	1308	0	0	11:06:47	434399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	CubeEng	CubeEng	1	1Cube	1483	0	0	11:06:47	446678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2300	1	0	11:06:47	451576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	303	0	0	11:06:47	451942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2400	1	0	11:06:47	454408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	266	0	0	11:06:47	454741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2500	1	0	11:06:47	457290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	222	0	0	11:06:47	457575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2000	1	0	11:06:47	459640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	287	0	0	11:06:47	460006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1800	1	0	11:06:47	461855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	246	0	0	11:06:47	462155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1900	1	0	11:06:47	464121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	375	0	0	11:06:47	464554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1500	1	0	11:06:47	466137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	358	0	0	11:06:47	466554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1700	1	0	11:06:47	468370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	620	0	0	11:06:47	469053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1600	1	0	11:06:47	470720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	4969	0	0	11:06:47	475751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2100	1	0	11:06:47	477916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	100	0	0	11:06:47	478083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2200	1	0	11:06:47	480332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	1860	0	0	11:06:47	482248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1700	1	0	11:06:47	484015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	5637	0	0	11:06:47	489713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1600	1	0	11:06:47	491361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	6113	0	0	11:06:47	497543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1800	1	0	11:06:47	499391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	15167	0	0	11:06:47	514620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2000	1	0	11:06:47	516668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	535	0	0	11:06:47	517285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2200	1	0	11:06:47	519550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	4983	0	0	11:06:47	524632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1900	1	0	11:06:47	526631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	15429	0	0	11:06:47	542125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	57	1567	0	0	11:06:47	544759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2100	1	0	11:06:47	546907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	19420	0	0	11:06:47	566383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2500	1	0	11:06:47	568932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	5969	0	0	11:06:47	574980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2300	1	0	11:06:47	577329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	613	0	0	11:06:47	577995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1500	1	0	11:06:47	579546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	264	0	0	11:06:47	579861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2500	1	0	11:06:47	582410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	356	0	0	11:06:47	582827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1600	1	0	11:06:47	584476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	562	0	0	11:06:47	585092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2300	1	0	11:06:47	587442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	2295	0	0	11:06:47	589791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	1700	1	0	11:06:47	591540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	pm.simpleEng	2	57	378	0	0	11:06:47	591973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
020713	11:06:47	1	pm.simpleEngRight	blank.simpleEng	2	0	2000	1	0	11:06:47	594040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
